source_file,name,shop_id,rating,review_count,avg_price,category,area,recommended_dishes,has_group_buy,has_promotion,detail_url
debug_page_7.html,美龄轩私房菜(大明路店),k7M0w93COKINt5Vk,5.0星,3806,￥82,私房菜,秦虹/大明路,招牌美龄胖鱼头 | 麦香茄夹 | 老卤盐水鹅,是,否,https://www.dianping.com/shop/k7M0w93COKINt5Vk
debug_page_7.html,八方来客私房菜(莱茵达路店),H2xMMT8AqD50pcNp,3.5星,124,￥67,私房菜,江宁科学园,农家烧土公鸡 | 铁板蒜茸虾 | 手工老卤豆腐,是,否,https://www.dianping.com/shop/H2xMMT8AqD50pcNp
debug_page_7.html,私房小厨(燕舞园店),FajuyHI7sobeZH5V,4.0星,5887,￥55,私房菜,丁家庄商业街区,柠檬茶烤肉 | 香辣小土豆 | 石板蒜蓉虾,否,否,https://www.dianping.com/shop/FajuyHI7sobeZH5V
debug_page_8.html,梅琳私房菜,k9CT80hJtEsaWe3h,3.5星,19,￥78,私房菜,大厂商圈,挂胚鸭 | 红烧鱼头 | 鸡,否,否,https://www.dianping.com/shop/k9CT80hJtEsaWe3h
debug_page_8.html,南唐茶舍·私房菜(德盈大厦店),k5zZtHSPQbVCILbM,3.5星,83,￥112,私房菜,集庆门大街,杏鲍鱼菇牛籽粒 | 荷塘月色 | 帝王蟹,否,否,https://www.dianping.com/shop/k5zZtHSPQbVCILbM
debug_page_8.html,小魏私房菜馆(金燕路店),G7vDS9Z7wDGCG9DH,4.0星,43,￥74,私房菜,金陵小区,美人腿 | 红烧扒皮鱼 | 清蒸小公鸡,否,否,https://www.dianping.com/shop/G7vDS9Z7wDGCG9DH
debug_page_8.html,鱼品鲜私房菜(新篁西路店),G2HDgzDlubc4QCe7,3.5星,11,暂无,私房菜,六合区,蒜泥苋菜 | 泡菜青鱼 | 椒麻青鱼,否,否,https://www.dianping.com/shop/G2HDgzDlubc4QCe7
debug_page_8.html,口回品私房菜(恒信缔景名苑店),H7qOaclvDIZSXITl,3.5星,54,￥111,私房菜,江浦,特色砂锅肉圆 | 红烧大肠 | 红烧牛腩,是,否,https://www.dianping.com/shop/H7qOaclvDIZSXITl
debug_page_8.html,陶厨私房菜,k9Ie5pBkvad1Lc17,3.5星,12,暂无,私房菜,弯子口,红烧鸡 | 红烧小黄鱼,否,否,https://www.dianping.com/shop/k9Ie5pBkvad1Lc17
debug_page_8.html,茗庐·茶餐(仁恒江湾新天地店),k4mQUWVemoUFRitP,3.5星,22,￥150,私房菜,江东中路/河西大街,金汁小米辽参 | 黑椒雪花牛肉粒 | 黑椒牛排,是,否,https://www.dianping.com/shop/k4mQUWVemoUFRitP
debug_page_8.html,醉山河(金龙路店),G6HSL9uGbfABXVto,3.5星,46,￥111,私房菜,溧水区,田园蔬菜卷 | 南瓜蛋挞 | 麦香茄夹,否,否,https://www.dianping.com/shop/G6HSL9uGbfABXVto
debug_page_8.html,野村•土菜(金融城店),F9HKPgHisCUxSHhk,4.0星,935,￥103,私房菜,江东中路/河西大街,特色牛筋骨 | 黄记凉粉 | 银芽炝腰片,否,否,https://www.dianping.com/shop/F9HKPgHisCUxSHhk
debug_page_8.html,品味阁特色私房菜(大厂店),G8avbGGf6YUqH1Uz,4.0星,271,￥78,私房菜,大厂商圈,豉油猫眼螺 | 特色沸腾鱼 | 锦绣凤尾虾,是,否,https://www.dianping.com/shop/G8avbGGf6YUqH1Uz
debug_page_8.html,玖味坊私房菜馆(上元大街店),H298UzibonuCnn6P,3.5星,49,￥102,私房菜,东山镇,酸菜鱼 | 鹅卵石煎蛋 | 烤羊排,否,否,https://www.dianping.com/shop/H298UzibonuCnn6P
debug_page_8.html,云半轩·雅食私宴(太阳宫店),jWqapWs2AwFVU5lZ,3.5星,103,￥126,私房菜,火车站/玄武湖,手抓羊肉 | 招牌特色红烧大甲鱼 | 蒜泥虾,是,否,https://www.dianping.com/shop/jWqapWs2AwFVU5lZ
debug_page_8.html,年年宴酒楼(美丽新城北区店),jUTlq2rQlB3Wg5O4,3.0星,3,暂无,私房菜,溧水开发区,暂无,否,否,https://www.dianping.com/shop/jUTlq2rQlB3Wg5O4
debug_page_8.html,先锋私房菜(仙林南邮广场店),H3kg2h12gotiIqMO,3.5星,277,￥53,私房菜,南邮广场,酸菜鱼 | 糖醋里脊 | 锅包肉,是,否,https://www.dianping.com/shop/H3kg2h12gotiIqMO
debug_page_8.html,壮云私房菜馆(拓塘镇店),G7OC0cp7ixmoOpb7,3.5星,13,￥78,私房菜,柘塘镇,猪头肉 | 烧鸡公 | 鲁猪蹄,否,否,https://www.dianping.com/shop/G7OC0cp7ixmoOpb7
debug_page_9.html,未见山·东郊书房,k7hfXH3FBm7SlOWO,4.5星,944,￥145,私房菜,玄武区,青麦雪花牛肉粒 | 东郊秘制醉龙虾 | 脆皮乳鸽,是,否,https://www.dianping.com/shop/k7hfXH3FBm7SlOWO
debug_page_9.html,子墨佳宴.精致土菜,G9zWIzmkX9Z8iBQc,4.5星,1296,￥86,私房菜,小市,淮安一品软兜 | 鱼头泡饼 | 糖醋里脊,是,是,https://www.dianping.com/shop/G9zWIzmkX9Z8iBQc
debug_page_9.html,德玉私房菜(应天大街店),k8FHUW6dHCRO3Ufj,4.0星,532,￥113,私房菜,应天大街/文体路,一品美极虾 | 散养土公鸡 | 老家头道菜,是,否,https://www.dianping.com/shop/k8FHUW6dHCRO3Ufj
debug_page_9.html,布衣人家·南京菜(后标营店),G7LAwYwBeioQYGq9,3.5星,756,￥74,私房菜,苜蓿园,黄豆猪手 | 铁板大虾 | 豇豆饼,是,否,https://www.dianping.com/shop/G7LAwYwBeioQYGq9
debug_page_9.html,永赋御品·私房菜,l2FAGbcRIIB827DW,4.0星,219,￥200,私房菜,浦口区,桥林豆腐 | 御品农家杀猪菜 | 清蒸鲈鱼,是,否,https://www.dianping.com/shop/l2FAGbcRIIB827DW
debug_page_9.html,鱼米香私房菜(泉塘公寓店),k5IJK5BXUrlSpck8,3.5星,70,￥65,私房菜,谷里,烤羊排 | 私房牛肉煎饺 | 朱门臭豆腐肥肠,否,否,https://www.dianping.com/shop/k5IJK5BXUrlSpck8
debug_page_9.html,卿云斋,H8632DBqoOS8fqcT,3.5星,5,￥124,私房菜,秦虹村/中华门,暂无,否,否,https://www.dianping.com/shop/H8632DBqoOS8fqcT
debug_page_9.html,天天私房菜,H3rtfeiGaPiifRZW,4.0星,554,￥67,私房菜,安德门/小行,米糊 | 民间神仙鸡 | 宫保鸡丁,是,否,https://www.dianping.com/shop/H3rtfeiGaPiifRZW
debug_page_9.html,团子饭店烟酒,H6qUa8FlE9AvuZ88,3.5星,13,￥85,私房菜,溧水开发区,红烧河豚 | 糖醋排骨 | 剁椒皮蛋,否,否,https://www.dianping.com/shop/H6qUa8FlE9AvuZ88
debug_page_9.html,佳源餐厅,idb8t6TQvdRwXKYL,3.5星,35,￥42,私房菜,南瑞路/新模范马路,水煮牛柳 | 宫保鸡丁 | 千页豆腐烧咸鹅,否,否,https://www.dianping.com/shop/idb8t6TQvdRwXKYL
debug_page_9.html,民间私房菜(水西门大街店),G7JmUDh8b6qU6WOE,3.5星,556,￥50,私房菜,莫愁湖/水西门,酸菜鱼 | 干锅花菜 | 小炒肉,是,否,https://www.dianping.com/shop/G7JmUDh8b6qU6WOE
debug_page_9.html,恒香园私房菜,H21zJS4kfhb12cfw,3.5星,51,￥68,私房菜,东山镇,狗肉 | 红烧蛋饺 | 锅仔昂子鱼,是,否,https://www.dianping.com/shop/H21zJS4kfhb12cfw
debug_page_9.html,萍乐轩私房菜(卸甲山庄店),l1HrAyXkbxFqRxW2,3.5星,12,暂无,私房菜,南钢/凤南创业街,凉拌空心菜 | 蛋黄龙虾 | 荷叶飘香鸡,否,否,https://www.dianping.com/shop/l1HrAyXkbxFqRxW2
debug_page_9.html,凤鸣小厨,H1dVF5PvNMwrdacw,4.0星,870,￥57,私房菜,丹凤街,地锅鸡 | 包菜粉丝 | 香菠里脊,是,否,https://www.dianping.com/shop/H1dVF5PvNMwrdacw
debug_page_9.html,岁阅书院,G4ZqRUTYb6QlrcTB,3.5星,191,￥328,私房菜,安德门/小行,鲍鱼捞饭 | 单饼银鱼干 | 麻婆豆腐,否,否,https://www.dianping.com/shop/G4ZqRUTYb6QlrcTB
debug_page_10.html,姐妹私房菜馆(妈妈的味道),H1dZGfOxUO4PKDWG,3.5星,27,￥31,私房菜,桥北,大青菜烧油渣 | 咸鹅大白菜 | 干锅手撕面筋,是,否,https://www.dianping.com/shop/H1dZGfOxUO4PKDWG
debug_page_10.html,渝粤轩·盛禾私房菜(清凉门大街店),H4gdCMd2dhC11J1M,3.5星,50,￥85,私房菜,环宇城,干煸小龙虾 | 藤椒鱼 | 芙蓉清水龙虾,否,否,https://www.dianping.com/shop/H4gdCMd2dhC11J1M
debug_page_10.html,紫金缘私房菜,k499ZLNg89ToPDZM,4.0星,534,￥63,私房菜,樱驼花园/花园路,自制老酸奶 | 碳火烤鱼 | 蒜香龙虾,是,否,https://www.dianping.com/shop/k499ZLNg89ToPDZM
debug_page_10.html,明仔·粗菜馆(湖滨路店),k2GXX0jv7LzqfBCH,3.5星,239,￥146,私房菜,胜太路沿线,鹅拼盘 | 鱼籽鱼泡 | 酸汤黑鱼,否,否,https://www.dianping.com/shop/k2GXX0jv7LzqfBCH
debug_page_10.html,保信紫云阁,l9ilRYwg9RJSqzc5,3.5星,48,￥96,私房菜,马群街道商圈,羊肉锅仔 | 江米扣肉 | 妃子笑花开富贵帝王蟹,是,否,https://www.dianping.com/shop/l9ilRYwg9RJSqzc5
debug_page_10.html,阿香私房菜,k6ISvkNnmNfyPNSi,3.5星,80,￥77,私房菜,南瑞路/新模范马路,美极虾 | 菠萝里脊 | 小杂鱼,否,否,https://www.dianping.com/shop/k6ISvkNnmNfyPNSi
debug_page_10.html,耕读园·别墅里的私享菜(华新巷小区店),kaKOnhovYy3lQDWU,4.0星,148,￥156,淮扬菜,南大/南师大,一品番茄汁牛腩 | 饹馍茶馓 | 薏仁米虾球,否,否,https://www.dianping.com/shop/kaKOnhovYy3lQDWU
debug_page_10.html,峰林阁家常菜馆(二店),k1BH6OOTG12ND4Vm,3.5星,94,￥73,私房菜,岱山新城,鱼籽鱼泡 | 鸭头 | 干切咸猪爪,是,否,https://www.dianping.com/shop/k1BH6OOTG12ND4Vm
debug_page_10.html,孙记私房菜(冠城大通蓝郡店),G1Uwd4XrFcIF99qQ,3.5星,113,￥56,私房菜,龙池/时代广场,湖南小炒肉 | 重庆烤鱼 | 铁板蒜泥虾,是,否,https://www.dianping.com/shop/G1Uwd4XrFcIF99qQ
debug_page_10.html,再回头私房菜·老南京菜,l4S5BP5hbcDPlXVQ,4.0星,1565,￥81,私房菜,莫愁湖/水西门,能喝汤的椒麻鱼 | 干锅手撕包菜 | 黄山臭鳜鱼,是,否,https://www.dianping.com/shop/l4S5BP5hbcDPlXVQ
debug_page_10.html,郝一家私房菜,k7syRvh4RUAU6f3Z,3.5星,15,￥36,私房菜,东山镇,郝一家鱼羊鲜 | 郝一家酸菜鱼 | 三色鸡丁,是,否,https://www.dianping.com/shop/k7syRvh4RUAU6f3Z
debug_page_10.html,金扬私房菜,k5vcWLbK6ysQMUcU,3.5星,40,￥60,私房菜,卫岗/下马坊,铁板牛柳 | 秘制红烧肉 | 萝卜肚肺煲,否,否,https://www.dianping.com/shop/k5vcWLbK6ysQMUcU
debug_page_10.html,方山里私房菜(招商方山里花园店),l5d5DDKVvF2b3m5w,3.5星,50,￥52,私房菜,江宁大学城,酸菜鱼青鱼 | 地锅鸡 | 肥肠臭豆腐,否,否,https://www.dianping.com/shop/l5d5DDKVvF2b3m5w
debug_page_10.html,鸿禧菜馆,l2gqJms5Ufn2icIe,3.5星,6,￥53,私房菜,江宁区,地锅土鸡 | 老母鸡汤 | 牛肉煎饺,是,否,https://www.dianping.com/shop/l2gqJms5Ufn2icIe
debug_page_10.html,一勺鲜(弘阳广场店),l97nW2cnoXCN3ICI,4.0星,1480,￥66,家常菜,弘阳广场/印象汇,香酥鸭头 | 鱼头炖老家豆腐 | 杂菌老豆腐,是,否,https://www.dianping.com/shop/l97nW2cnoXCN3ICI
debug_page_11.html,小韩土菜馆(奥体店),H6xUUz1W9JUdfU6O,3.5星,152,￥143,私房菜,奥体中心,牛肋排 | 清润肥肠 | 菊叶鱼圆汤,否,否,https://www.dianping.com/shop/H6xUUz1W9JUdfU6O
debug_page_11.html,鹊宴(软件大道店),H22G9oEYv2fy7NLS,5.0星,439,￥139,私房菜,安德门/小行,脆皮乳鸽 | 鲍汁豆腐 | 顺德手打虾饼,是,是,https://www.dianping.com/shop/H22G9oEYv2fy7NLS
debug_page_11.html,食韵家私房菜(芳庭店),k7eAr4Y3kzJAg1QH,3.5星,10,￥55,私房菜,南京信息工程大学,鱼子鱼泡鱼划水 | 铁板牛仔骨 | 板栗烧鸡,否,否,https://www.dianping.com/shop/k7eAr4Y3kzJAg1QH
debug_page_11.html,桂客私房菜(盘龙山庄店),l3Ko90TYfHB9POvT,3.5星,40,￥103,私房菜,南京信息工程大学,井水泡菜鱼 | 清汤羊肉锅 | 黄山臭桂鱼,否,否,https://www.dianping.com/shop/l3Ko90TYfHB9POvT
debug_page_11.html,尚岛私房菜(西方巷店),l6i3M2zualbHvBqY,4.0星,3104,￥78,私房菜,新街口地区,五味大虾 | 泰式茄条 | 黑椒牛肉粒,是,否,https://www.dianping.com/shop/l6i3M2zualbHvBqY
debug_page_11.html,鼎香小院,G16QHign4EsDAcGB,3.5星,49,￥90,私房菜,和燕路,意大利牛排 | 毛血旺 | 特色石烹豆花,否,否,https://www.dianping.com/shop/G16QHign4EsDAcGB
debug_page_11.html,悠仙美地(软件大道店),H8cib14AldtPIita,4.0星,558,￥111,私房菜,铁心桥/楚翘城,黑椒牛柳饭 | 陈年花雕松子排骨 | 宫保鸡丁,是,否,https://www.dianping.com/shop/H8cib14AldtPIita
debug_page_11.html,凤姐私家菜馆,H2oTGotP1oHzviWx,3.5星,56,￥57,私房菜,江宁区,凤姐蛋饺 | 散养老母鸡汤 | 红烧铜鸭,否,否,https://www.dianping.com/shop/H2oTGotP1oHzviWx
debug_page_11.html,福记私房菜(恒通大道店),FFmCX2rb7tRNaaT8,3.5星,19,￥87,私房菜,新港开发区,干锅土豆片 | 酸菜鱼 | 蒜苗肉丝,否,否,https://www.dianping.com/shop/FFmCX2rb7tRNaaT8
debug_page_11.html,老宅院私房菜(麒麟店),k8gB1trcgxfAixDI,5.0星,2706,￥76,私房菜,麒麟门,散养一年土公鸡 | 淮安软兜 | 韭香腰花,是,否,https://www.dianping.com/shop/k8gB1trcgxfAixDI
debug_page_11.html,兴化味道,G6d4k0ABqgcedqvP,4.0星,367,￥67,私房菜,奥体中心,兴化水牛肉烧青菜 | 兴化大杂烩 | 烫干丝,是,否,https://www.dianping.com/shop/G6d4k0ABqgcedqvP
debug_page_11.html,二七私房菜(璇子巷店),k9mM8u27WtAcWeb0,4.0星,163,￥58,私房菜,夫子庙地区,牛筋牛腩煲 | 手工蛋饺 | 毛豆烧鸡,是,否,https://www.dianping.com/shop/k9mM8u27WtAcWeb0
debug_page_11.html,隆湾私房菜(正阳路店),H2PvMT91Mzsz64hZ,4.0星,250,￥62,私房菜,禄口机场,招牌雪花牛肉 | 脆皮乳鸽 | 腊味糯米糍粑,是,否,https://www.dianping.com/shop/H2PvMT91Mzsz64hZ
debug_page_11.html,聚味轩私家菜馆(三条巷店),kail8mmOXkI38O6h,3.5星,99,￥71,私房菜,常府街/长白街,玉米烙 | 酸菜鱼 | 水煮牛柳,否,否,https://www.dianping.com/shop/kail8mmOXkI38O6h
debug_page_11.html,宝合人家,l98s1QbJixqm9gGQ,3.5星,224,￥84,私房菜,虹悦城,淮安软兜 | 农家锅巴 | 金网掌中宝,否,否,https://www.dianping.com/shop/l98s1QbJixqm9gGQ
debug_page_12.html,春子小菜馆(谷里店),H2scizXOUtMfTHeA,3.0星,23,￥61,私房菜,谷里,激情椒麻鱼黑鱼 | 铁板牛肉煎饺 | 川味毛血汪,是,否,https://www.dianping.com/shop/H2scizXOUtMfTHeA
debug_page_12.html,滋味源酒楼(三元新村店),H8jEPD5PEWPen3WC,3.5星,41,￥104,私房菜,弯子口,滋味鸭 | 大肉包 | 四件萝卜汤,是,否,https://www.dianping.com/shop/H8jEPD5PEWPen3WC
debug_page_12.html,黄海私房菜(亚东商业广场店),l48vZCQqeLLvQfY1,4.5星,126,￥87,私房菜,仙林大学城,砂锅焗仔鸡 | 香辣花甲 | 土豆烧牛肉,否,否,https://www.dianping.com/shop/l48vZCQqeLLvQfY1
debug_page_12.html,杨胖子私房菜(秦虹路店),G49nno7Nj9LniJB4,3.5星,500,￥87,私房菜,秦虹村/中华门,腊味糍粑 | 淮阳小炒 | 鱼香肉丝,否,否,https://www.dianping.com/shop/G49nno7Nj9LniJB4
debug_page_12.html,南京人南京菜(山西路店),H6AO7OO9hKQ75tOM,4.5星,1868,￥78,私房菜,山西路/湖南路,葱油腰花 | 私房焖烧肉 | 酸菜鱼,是,否,https://www.dianping.com/shop/H6AO7OO9hKQ75tOM
debug_page_12.html,味多娇私房菜(艾菲花园店),k2D2opcEfZ8TONPI,3.5星,79,￥41,私房菜,浦口区,暂无,是,否,https://www.dianping.com/shop/k2D2opcEfZ8TONPI
debug_page_12.html,锅里香私房菜(郁金香路店),k6R3tgfPT5iyLUyA,3.0星,59,￥67,私房菜,雨花台区,暂无,是,否,https://www.dianping.com/shop/k6R3tgfPT5iyLUyA
debug_page_12.html,老猫私房菜馆,l6jPNc7b4jyiVpZa,3.5星,13,￥77,私房菜,湖熟镇,暂无,否,否,https://www.dianping.com/shop/l6jPNc7b4jyiVpZa
debug_page_12.html,老南京私房菜·鱼头泡饼(麒麟门店),k8aR5QsCmkfK0zlw,4.5星,1581,￥85,私房菜,麒麟门,暂无,是,否,https://www.dianping.com/shop/k8aR5QsCmkfK0zlw
debug_page_12.html,如东私房菜(御江金城店),iCErU5WrCahkpWD1,3.5星,128,￥158,私房菜,奥体中心,暂无,是,否,https://www.dianping.com/shop/iCErU5WrCahkpWD1
debug_page_12.html,鑫雨咖啡·棋牌·私房菜(金地自在城店),if0Uhi839A4y2dg8,3.5星,23,￥42,私房菜,板桥商圈,暂无,是,否,https://www.dianping.com/shop/if0Uhi839A4y2dg8
debug_page_12.html,金雅阁金牌私房菜馆(红花村店),H59ag4LeyN2cNsmH,4.0星,1674,￥91,私房菜,秦虹村/中华门,暂无,是,否,https://www.dianping.com/shop/H59ag4LeyN2cNsmH
debug_page_12.html,天云阁私房菜,k13HtzQNEA0B5kJE,3.5星,14,￥107,私房菜,三牌楼,暂无,否,否,https://www.dianping.com/shop/k13HtzQNEA0B5kJE
debug_page_12.html,谢家私房菜馆(中南锦城店),idKKnutizfosbThJ,3.5星,24,￥60,私房菜,溧水区,暂无,否,否,https://www.dianping.com/shop/idKKnutizfosbThJ
debug_page_12.html,昇龙轩·农场饭庄,G4dAa17hlLJoRLZt,4.0星,330,￥139,私房菜,环宇城,暂无,是,否,https://www.dianping.com/shop/G4dAa17hlLJoRLZt
debug_page_13.html,品香鑫.特色菜(所街店),l34MTYc7AkWPy3Ix,5.0星,687,￥87,家常菜,应天大街/文体路,椒麻鱼 | 炝腰丝 | 伴汤龙虾,是,否,https://www.dianping.com/shop/l34MTYc7AkWPy3Ix
debug_page_13.html,3虾·私懿膳(新街口店),ErSwTcMrMVO0bJvd,3.5星,21,￥598,私房菜,新街口地区,珍珠板栗烧鱼扣 | 灌云豆丹 | 砂锅鸡煲翅,是,否,https://www.dianping.com/shop/ErSwTcMrMVO0bJvd
debug_page_13.html,昊院·家宴·庭院餐厅(中山北路店),k73ECcTZXzKlQYDl,5.0星,489,￥300,私房菜,大桥南路,红烧吴山贡鹅 | 妙炒波士顿龙虾 | 盐水掌翼拼,是,是,https://www.dianping.com/shop/k73ECcTZXzKlQYDl
debug_page_13.html,茶香丽舍(汉中路店),H4aHqPjruUaSOfk9,3.5星,151,￥119,私房菜,莫愁湖/水西门,花雕原味鸡(整张) | 茶香招牌烧麦 | 火龙牛肉粒,否,否,https://www.dianping.com/shop/H4aHqPjruUaSOfk9
debug_page_13.html,丹园餐饮(奥体店),G72U2eq5BWwclMVm,5.0星,817,￥258,私房菜,奥体中心,陈皮脆牛肉 | 浓汤大巴鱼 | 卤水鹅翅,是,是,https://www.dianping.com/shop/G72U2eq5BWwclMVm
debug_page_13.html,周记私房菜·20年老品牌(解放路店),l8w4jpePhS04Umhj,4.5星,625,￥94,私房菜,瑞金路沿线,赛螃蟹 | 红烧臭鳜鱼 | 本椒小蛙,是,否,https://www.dianping.com/shop/l8w4jpePhS04Umhj
debug_page_13.html,玉千园(绿地之窗店),jkf4OaxuMN0Ld1F6,3.5星,22,￥82,私房菜,南京南站/明发,农家筒骨煲 | 古树雨林红茶 | 椒麻生态黑毛肚,是,否,https://www.dianping.com/shop/jkf4OaxuMN0Ld1F6
debug_page_13.html,兄弟缘私房菜(光华东街店),l4LawJvLvHCwBnpY,4.0星,119,￥141,私房菜,瑞金路沿线,红烧牛肉 | 昂刺鱼 | 红豆元宵,否,否,https://www.dianping.com/shop/l4LawJvLvHCwBnpY
debug_page_13.html,品味居私房菜(天元城碧水座店),G5lAlYD961VrdL9j,3.0星,18,￥72,私房菜,江宁科学园,酸汤肥牛 | 毛血旺 | 藕圆烧毛豆,否,否,https://www.dianping.com/shop/G5lAlYD961VrdL9j
debug_page_13.html,紫气来私房菜(舜禹大厦店),k5YkU4jkQ83sXoug,3.5星,132,￥159,私房菜,雨润大街,特色蛏汤 | 美极文蛤 | 清蒸小黄鱼,是,否,https://www.dianping.com/shop/k5YkU4jkQ83sXoug
debug_page_13.html,萍聚私房菜馆(湖西街店),G5YNU1ubWcJ69qZV,4.0星,123,￥48,私房菜,集庆门大街,松鼠鲈鱼 | 杭椒牛柳 | 鲍汁大锅巴,是,否,https://www.dianping.com/shop/G5YNU1ubWcJ69qZV
debug_page_13.html,味公公烧烤私房菜(兴隆新寓兴宏园店),l59xPGsZ3nwGq7fx,3.5星,24,￥72,私房菜,奥体中心,椒香炒花甲 | 味公公烤鱼 | 铁板黑椒牛柳,否,否,https://www.dianping.com/shop/l59xPGsZ3nwGq7fx
debug_page_13.html,农家私房菜(杉湖西路店),H2NEQBy8iHQNgjFw,3.5星,358,￥73,私房菜,大成名店,鱼籽烧鱼泡（精选鲤鱼籽） | 鱼泡烧牛腩 | 干锅有机花菜,是,否,https://www.dianping.com/shop/H2NEQBy8iHQNgjFw
debug_page_13.html,周记私房菜·20年老品牌(郁金香路店),G4x3AOvR96CJxJXV,5.0星,563,￥87,私房菜,紫荆广场/宜家,本椒青蛙 | 红烧黄山臭鳜鱼 | 葱油河虾,是,否,https://www.dianping.com/shop/G4x3AOvR96CJxJXV
debug_page_13.html,邵公馆私房菜,G2G1aixN479NFOyw,3.5星,30,￥79,私房菜,六合区,鱼头豆腐汤 | 酸汤肥牛锅仔 | 白汤羊肉,否,否,https://www.dianping.com/shop/G2G1aixN479NFOyw
debug_page_14.html,杨府私房菜,l6qDS1B9CKBVjjId,3.5星,16,暂无,私房菜,玉桥市场,花菜肉片 | 夫妻肺片 | 紫菜蛋汤,否,否,https://www.dianping.com/shop/l6qDS1B9CKBVjjId
debug_page_14.html,家之味(雨花万象天地店),G3tRCEvuQNkIpSAt,4.5星,1357,￥59,私房菜,西善桥/油坊桥,精品铁板蒜蓉虾 | 特色泡菜黑鱼 | 咸蛋黄焗茶树菇,是,否,https://www.dianping.com/shop/G3tRCEvuQNkIpSAt
debug_page_14.html,三毛私房菜(延龄巷店),k5KibXXr79L4aapW,3.5星,41,￥57,私房菜,新街口地区,鲜椒小草鱼 | 酸菜鱼 | 徐州地锅鸡,否,否,https://www.dianping.com/shop/k5KibXXr79L4aapW
debug_page_14.html,红枫私房菜(廖家巷店),l4OXRVMztRrzLXiA,3.5星,19,￥57,私房菜,火车站/玄武湖,龙虾 | 泡菜酸菜鱼 | 臭鳜鱼,否,否,https://www.dianping.com/shop/l4OXRVMztRrzLXiA
debug_page_14.html,经典私房菜(仙鹤门二号路店),l87KG5g2nSkFu8vv,3.5星,116,￥61,私房菜,仙鹤门新天地广场,酸菜鱼 | 干锅有机花菜 | 小炒肉,否,否,https://www.dianping.com/shop/l87KG5g2nSkFu8vv
debug_page_14.html,百姓人家私房菜(东宝路店),k863H2aSLAobvJIy,3.5星,66,￥79,私房菜,河西,臭桂鱼 | 腌菜烧肥肠 | 黄鳝红烧肉,是,否,https://www.dianping.com/shop/k863H2aSLAobvJIy
debug_page_14.html,真膳美餐厅,E4iXaAToS81JTR4X,3.5星,18,￥135,私房菜,集庆门大街,招牌水煮肉片 | 黑鱼酸菜鱼 | 秘卤黄牛肉,否,否,https://www.dianping.com/shop/E4iXaAToS81JTR4X
debug_page_14.html,阿土仔私房菜(止马村店),l4UzBRLvSql2IEOL,3.5星,51,￥81,私房菜,莫愁湖/水西门,清蒸农家香肠 | 沸腾黑鱼片 | 水煮全腰皮肚,否,否,https://www.dianping.com/shop/l4UzBRLvSql2IEOL
debug_page_14.html,品味私房菜(万汇城店),k2G1K46AN73ZUBm3,4.0星,805,￥96,私房菜,江浦,臭豆腐肥肠煲 | 香葱炒草鸡蛋 | 荠菜圆砂锅,否,否,https://www.dianping.com/shop/k2G1K46AN73ZUBm3
debug_page_14.html,五谷屯私房菜(解放路店),H2ujD2ig4XywQExT,3.5星,103,￥71,私房菜,瑞金路沿线,赛螃蟹 | 特色红烧蛙 | 五谷一绝,否,否,https://www.dianping.com/shop/H2ujD2ig4XywQExT
debug_page_14.html,厨当家私房菜,laWGTtc1YhMV9PjE,3.5星,29,￥67,私房菜,麒麟门,香酥猪蹄 | 肥肠豆腐煲 | 扣肉芋头,否,否,https://www.dianping.com/shop/laWGTtc1YhMV9PjE
debug_page_14.html,聚福土菜馆(汤山店),l5GUorYB6A7PR26V,5.0星,2126,￥61,苏帮菜,汤山镇,地锅土鸡 | 自家烧手工蛋饺 | 农家藕丸子,是,否,https://www.dianping.com/shop/l5GUorYB6A7PR26V
debug_page_14.html,许锅私房菜馆(大光路店),k2kVfMNgaMHnKRvB,4.5星,2712,￥64,私房菜,夫子庙/水游城,湖南小炒肉 | 非遗招牌鱼头泡饼 | 干锅手撕包菜,是,否,https://www.dianping.com/shop/k2kVfMNgaMHnKRvB
debug_page_14.html,京泰御,l9ig4GUrjOMEI5nZ,3.5星,47,￥420,私房菜,秦虹村/中华门,西湖龙井虾仁 | 老卤金钱肚 | 椒麻石斑鱼,否,否,https://www.dianping.com/shop/l9ig4GUrjOMEI5nZ
debug_page_14.html,陈年味道,EV3HPJTobMU9sHYL,4.0星,716,￥132,私房菜,清凉门大街,淮安软兜 | 青菜烧牛肉 | 陈年坛香肉,否,否,https://www.dianping.com/shop/EV3HPJTobMU9sHYL
debug_page_15.html,厨娘当家(湖西街店),k19hd5rqLJTLBcqD,4.5星,691,￥78,私房菜,莫愁湖/水西门,松鼠桂鱼 | 脆皮蹄膀 | 茶香排骨,是,否,https://www.dianping.com/shop/k19hd5rqLJTLBcqD
debug_page_15.html,东部山庄·农家乐,G1s3WNvqMpnUe85w,4.5星,1295,￥108,私房菜,栖霞街道商圈,烤全羊 | 手工酸奶 | 老鸡汤泡锅巴,是,否,https://www.dianping.com/shop/G1s3WNvqMpnUe85w
debug_page_15.html,仙馥肴私房菜(光华路店),Ga90NIdaiLz5AGDP,3.5星,120,￥139,私房菜,苜蓿园,梅干菜烧黑猪肉 | 鸡蛋牛楠 | 特色黑猪肉肥肠,否,否,https://www.dianping.com/shop/Ga90NIdaiLz5AGDP
